band5,band6,band7,band8,class
37,24,13,24,shadow
38,25,14,25,shadow
38,25,14,25,shadow
38,25,13,24,shadow
37,24,13,24,shadow
37,24,13,23,shadow
37,24,14,24,shadow
37,25,13,23,shadow
37,24,14,24,shadow
36,23,12,23,shadow
36,23,12,23,shadow
36,24,13,24,shadow
37,24,13,24,shadow
36,23,13,23,shadow
37,24,13,23,shadow
37,24,14,24,shadow
134,118,93,109,shadow
37,24,13,24,shadow
37,24,13,24,shadow
37,25,13,23,shadow
37,25,14,24,shadow
107,90,64,87,shadow
114,98,71,87,shadow
122,107,82,92,shadow
38,25,14,25,shadow
36,24,13,24,shadow
37,24,13,24,shadow
37,25,13,24,shadow
37,25,14,24,shadow
37,25,14,24,shadow
109,86,61,85,shadow
37,25,14,25,shadow
38,24,13,24,shadow
36,25,13,24,shadow
37,25,13,24,shadow
37,25,13,24,shadow
36,24,13,24,shadow
85,72,46,69,shadow
36,24,13,24,shadow
38,25,14,25,shadow
38,24,13,24,shadow
37,25,13,24,shadow
37,25,13,25,shadow
36,25,14,24,shadow
36,25,13,25,shadow
37,24,13,24,shadow
37,24,13,24,shadow
38,25,14,25,shadow
37,25,15,24,shadow
36,24,12,24,shadow
36,24,14,24,shadow
36,25,13,25,shadow
39,25,14,25,shadow
37,25,13,25,shadow
37,25,14,25,shadow
38,26,14,26,shadow
37,25,13,25,shadow
37,26,14,26,shadow
37,24,12,24,shadow
38,26,14,26,shadow
38,26,14,26,shadow
36,24,12,24,shadow
36,24,12,24,shadow
38,26,14,26,shadow
36,24,12,24,shadow
44,32,18,31,shadow
36,24,11,23,shadow
34,23,11,23,shadow
37,24,12,24,shadow
37,25,13,25,shadow
37,24,12,24,shadow
36,24,12,24,shadow
34,23,11,23,shadow
34,23,11,23,shadow
35,23,11,23,shadow
34,23,11,23,shadow
35,23,11,23,shadow
74,60,37,58,shadow
43,34,17,31,shadow
49,39,24,36,shadow
85,74,56,71,shadow
87,74,56,73,shadow
87,75,55,74,shadow
76,66,43,62,shadow
71,59,39,56,shadow
63,49,32,48,shadow
156,140,120,140,free
155,142,118,138,free
159,144,119,142,free
142,128,102,125,free
163,148,127,143,free
164,150,126,145,free
173,161,138,153,free
215,200,173,176,free
219,203,176,178,free
202,185,161,166,free
198,179,155,164,free
189,172,145,159,free
172,157,131,152,free
123,111,91,111,free
140,122,102,121,free
146,127,106,123,free
143,128,103,120,free
120,105,84,101,free
112,97,78,95,free
132,115,93,103,free
136,119,92,103,free
130,114,89,102,free
133,116,95,104,free
139,122,101,106,free
152,134,110,113,free
154,136,114,118,free
166,151,132,146,free
134,122,101,120,free
140,129,109,124,free
144,131,112,130,free
192,172,151,158,free
181,165,146,155,free
184,167,145,154,free
229,210,191,187,free
228,208,187,187,free
193,174,152,165,free
165,151,124,144,free
176,164,143,156,free
184,171,155,169,free
191,175,155,172,free
197,183,164,177,free
194,186,169,177,free
186,176,161,175,free
135,121,99,117,free
131,119,101,115,free
125,114,100,114,free
40,27,15,19,free
37,26,14,22,free
37,26,14,26,free
37,26,14,24,free
38,28,14,24,free
38,26,14,18,free
37,25,14,17,free
38,26,15,20,free
38,27,14,20,free
40,30,18,25,free
40,30,19,30,free
39,27,15,23,free
36,25,13,22,free
39,28,16,27,free
38,26,15,18,free
37,25,13,20,free
36,25,12,19,free
36,25,12,21,free
36,25,13,21,free
37,27,14,23,free
38,28,15,20,free
37,25,14,17,free
42,31,19,21,free
40,30,18,26,free
38,26,14,24,free
38,28,15,23,free
39,30,17,27,free
40,31,19,24,free
41,34,21,34,free
153,144,122,144,free
163,148,127,146,free
159,144,123,144,free
127,115,92,114,free
167,153,127,146,free
163,149,127,146,free
173,158,135,150,free
197,182,158,165,free
205,189,163,169,free
202,185,160,168,free
199,181,158,166,free
191,173,148,158,free
160,147,126,143,free
124,111,87,111,free
131,117,95,115,free
125,109,88,100,free
92,79,60,70,free
106,92,65,89,free
118,103,80,102,free
126,111,91,109,free
137,121,102,113,free
140,124,105,113,free
147,127,107,115,free
154,135,109,116,free
150,132,112,118,free
166,154,134,148,free
165,152,137,151,free
138,127,112,127,free
142,129,108,125,free
236,217,191,188,free
234,217,193,189,free
205,190,170,177,free
200,187,165,180,free
200,186,166,180,free
187,178,161,175,free
193,184,167,177,free
205,190,174,182,free
207,190,172,183,free
201,186,166,182,free
141,126,106,124,free
141,127,105,120,free
134,120,98,115,free
130,117,97,111,free
136,121,101,115,free
143,126,106,118,free
143,127,107,123,free
39,26,15,19,free
37,26,13,26,free
38,26,13,22,free
38,26,14,19,free
37,25,13,17,free
37,25,13,18,free
38,26,14,19,free
38,28,13,20,free
38,27,14,20,free
37,26,13,23,free
38,26,13,20,free
37,24,13,17,free
35,23,12,21,free
36,25,13,25,free
36,25,13,23,free
38,25,13,21,free
37,26,13,26,free
37,25,14,23,free
37,28,14,19,free
37,26,15,21,free
40,31,17,21,free
38,26,15,24,free
40,29,17,24,free
40,31,18,22,free
161,149,127,146,free
162,148,130,147,free
168,153,133,150,free
170,157,135,149,free
163,151,130,146,free
162,149,128,145,free
161,146,124,143,free
118,111,87,103,free
164,149,129,142,free
171,154,136,150,free
197,179,155,162,free
37,25,14,25,free
109,100,76,99,free
117,107,89,104,free
99,86,71,82,free
137,124,104,119,free
153,137,111,117,free
148,134,112,117,free
162,149,128,143,free
171,158,135,148,free
175,161,140,151,free
174,159,138,149,free
158,142,126,141,free
124,111,86,111,free
220,208,187,182,free
199,186,171,174,free
188,176,156,176,free
207,193,172,181,free
214,200,180,186,free
210,199,180,186,free
209,196,174,184,free
215,201,180,185,free
214,201,182,187,free
208,195,175,185,free
192,180,161,177,free
136,122,101,122,free
133,118,99,117,free
128,110,89,108,free
131,115,92,109,free
142,125,104,117,free
147,131,111,124,free
140,127,105,123,free
39,28,16,27,free
37,26,15,18,free
38,25,14,19,free
37,26,13,21,free
39,25,14,17,free
37,25,14,18,free
37,25,13,22,free
40,28,15,28,free
38,29,15,29,free
38,27,14,21,free
38,26,14,25,free
38,27,15,26,free
37,28,16,24,free
38,27,16,23,free
38,27,16,26,free
38,26,15,24,free
38,26,13,21,free
36,25,14,17,free
38,25,14,21,free
37,26,13,21,free
40,33,20,30,free
40,31,19,21,free
39,29,17,21,free
38,29,16,22,free
40,29,16,27,free
39,29,16,21,free
37,27,15,24,free
40,30,18,30,free
38,26,15,21,free
39,30,17,27,free
40,32,19,22,free
40,33,19,33,free
41,34,20,30,free
39,31,18,27,free
163,149,130,146,free
168,154,134,148,free
173,156,137,150,free
175,157,136,152,free
162,150,130,148,free
171,157,138,151,free
174,158,136,152,free
167,153,128,145,free
157,143,122,140,free
157,144,123,143,free
138,128,105,123,free
37,25,13,25,free
66,52,35,52,free
43,30,18,30,free
106,91,72,91,free
87,70,52,70,free
120,107,86,101,free
142,125,102,113,free
150,130,105,114,free
140,122,98,109,free
141,125,101,111,free
152,135,113,119,free
145,128,108,120,free
165,153,136,145,free
131,117,96,113,free
150,132,112,122,free
230,211,189,185,free
223,201,182,186,free
216,198,176,187,free
213,197,173,183,free
201,191,170,177,free
201,188,165,176,free
214,198,177,183,free
218,203,181,184,free
214,199,176,181,free
214,201,177,181,free
215,204,179,184,free
210,198,177,186,free
202,191,173,183,free
196,181,169,179,free
165,154,133,154,free
120,105,85,105,free
132,116,96,113,free
139,125,105,121,free
40,30,18,29,free
38,28,17,22,free
39,27,15,18,free
39,31,19,23,free
40,29,18,28,free
39,28,17,24,free
39,26,14,18,free
37,25,14,20,free
37,26,14,22,free
38,28,15,20,free
38,27,14,25,free
37,26,14,20,free
38,25,14,23,free
38,28,15,23,free
37,25,14,25,free
36,26,13,22,free
38,27,15,21,free
38,26,14,20,free
42,31,18,26,free
39,28,17,25,free
40,30,18,28,free
39,29,18,28,free
37,27,15,19,free
38,27,14,27,free
38,30,17,22,free
41,34,23,31,free
184,168,144,155,free
178,166,144,156,free
162,148,122,144,free
173,158,133,149,free
172,157,134,148,free
158,140,115,138,free
155,141,118,138,free
115,105,75,100,free
180,165,145,154,free
176,158,135,151,free
159,141,113,137,free
139,126,98,125,free
62,48,32,48,free
59,47,30,44,free
61,48,30,43,free
53,40,26,38,free
43,30,19,29,free
109,92,71,92,free
125,109,81,99,free
135,122,96,106,free
129,117,96,104,free
120,107,90,104,free
131,112,94,109,free
144,123,101,116,free
145,127,99,117,free
139,123,96,116,free
142,131,107,122,free
158,141,120,138,free
161,146,124,141,free
168,153,131,147,free
140,122,100,115,free
230,213,190,187,free
226,215,189,186,free
222,210,187,187,free
210,197,177,182,free
191,179,161,174,free
203,190,168,177,free
208,195,172,178,free
202,189,166,175,free
203,190,167,177,free
208,195,172,182,free
204,192,170,182,free
202,189,170,177,free
206,193,170,178,free
206,192,169,178,free
193,181,163,173,free
176,165,151,164,free
170,159,142,159,free
161,147,125,142,free
136,119,97,118,free
135,120,98,119,free
39,25,15,22,free
38,25,14,18,free
37,26,13,21,free
38,25,13,17,free
40,28,15,27,free
37,25,13,17,free
38,26,14,20,free
38,27,15,26,free
37,27,15,21,free
38,27,15,27,free
37,25,14,22,free
35,25,13,19,free
36,25,14,22,free
36,25,13,18,free
37,26,14,19,free
37,26,14,25,free
38,27,14,27,free
40,31,17,25,free
39,29,17,25,free
37,26,14,21,free
38,26,13,18,free
36,25,14,21,free
39,30,18,28,free
40,30,18,22,free
144,133,111,132,free
185,169,147,157,free
178,159,139,153,free
152,134,113,134,free
143,125,102,123,free
131,119,92,119,free
133,120,98,118,free
100,92,72,91,free
141,126,103,124,free
48,35,22,35,free
44,33,20,29,free
43,31,19,28,free
44,30,18,29,free
46,33,21,30,free
40,28,17,27,free
41,29,16,28,free
41,29,18,29,free
64,52,33,52,free
54,43,28,42,free
67,57,38,54,free
84,76,55,69,free
99,88,68,82,free
113,100,80,94,free
122,105,84,101,free
122,106,85,104,free
121,106,84,102,free
122,109,82,99,free
123,111,89,103,free
120,106,87,104,free
137,123,98,118,free
158,146,128,142,free
129,116,90,106,free
145,126,102,111,free
155,138,112,115,free
233,217,195,189,free
230,215,194,190,free
231,213,193,191,free
224,205,188,190,free
203,191,172,183,free
202,191,170,181,free
203,190,169,180,free
197,186,165,176,free
201,191,170,180,free
203,193,172,182,free
197,184,163,176,free
193,179,159,170,free
195,184,161,171,free
200,188,167,174,free
202,188,169,176,free
189,177,161,173,free
179,168,149,165,free
174,161,140,159,free
173,161,142,157,free
160,148,129,146,free
166,153,134,150,free
167,150,134,148,free
160,144,129,144,free
153,138,119,137,free
38,27,16,27,free
37,27,15,25,free
38,25,13,25,free
38,26,15,22,free
38,27,17,26,free
38,25,15,22,free
37,26,15,20,free
37,25,13,23,free
37,26,13,23,free
38,28,15,20,free
38,25,14,19,free
39,27,15,25,free
41,32,19,23,free
38,25,14,25,free
39,31,18,22,free
41,32,19,32,free
43,36,25,31,free
143,131,110,131,free
161,146,122,141,free
147,136,115,136,free
129,114,83,113,free
136,126,99,124,free
36,25,14,25,free
39,26,15,24,free
40,27,15,24,free
41,27,17,26,free
51,39,26,39,free
51,39,24,39,free
51,40,24,39,free
51,40,25,36,free
46,32,20,31,free
44,31,20,30,free
40,29,17,28,free
40,29,16,29,free
48,39,22,34,free
59,49,33,47,free
109,94,70,89,free
98,86,63,80,free
85,76,55,71,free
88,78,58,77,free
129,119,98,118,free
153,136,116,134,free
118,105,83,97,free
135,116,97,107,free
148,128,106,113,free
151,133,106,113,free
151,138,111,113,free
236,219,196,191,free
237,219,194,193,free
236,219,196,196,free
227,212,191,195,free
216,202,182,192,free
212,199,180,191,free
211,198,182,190,free
211,200,184,191,free
208,195,176,185,free
199,185,166,180,free
191,179,162,176,free
193,179,161,175,free
200,185,164,175,free
203,188,165,174,free
196,184,163,174,free
187,175,154,167,free
180,169,149,162,free
182,171,152,161,free
186,171,156,161,free
180,166,152,159,free
176,159,144,156,free
176,161,138,153,free
173,161,139,153,free
177,164,143,154,free
174,162,142,152,free
176,164,146,153,free
175,161,143,153,free
169,155,136,149,free
168,155,133,146,free
142,128,113,127,free
38,26,14,18,free
37,26,13,25,free
37,27,14,18,free
37,27,13,25,free
38,28,14,28,free
37,27,15,20,free
38,27,16,21,free
39,26,16,23,free
38,27,14,24,free
37,25,13,22,free
37,25,14,17,free
37,26,14,26,free
37,27,14,24,free
39,27,15,21,free
36,26,14,19,free
160,143,122,138,free
146,131,109,130,free
37,25,13,25,free
38,26,14,25,free
40,27,15,26,free
39,25,15,25,free
38,24,14,22,free
38,24,14,22,free
39,26,15,23,free
44,32,21,32,free
48,37,24,34,free
47,34,22,33,free
47,33,21,32,free
44,30,19,29,free
39,28,16,28,free
39,28,17,28,free
67,55,35,54,free
74,62,43,58,free
77,66,49,58,free
67,56,42,54,free
129,118,90,117,free
126,106,83,98,free
136,118,88,101,free
143,127,95,107,free
139,125,102,106,free
119,106,88,97,free
116,102,80,97,free
137,118,94,110,free
236,219,192,189,free
237,222,196,193,free
238,225,200,195,free
230,219,197,194,free
223,211,192,195,free
224,212,194,199,free
229,215,197,202,free
230,217,196,201,free
221,207,188,194,free
206,195,175,185,free
199,188,170,179,free
199,187,167,175,free
199,187,166,173,free
196,182,161,170,free
192,178,156,168,free
188,175,154,166,free
185,174,155,164,free
192,178,159,164,free
196,179,159,164,free
191,177,154,162,free
186,171,149,158,free
182,167,146,155,free
181,169,149,157,free
188,171,153,160,free
183,166,147,156,free
175,161,143,150,free
145,130,106,125,free
38,26,15,20,free
36,25,14,17,free
37,25,14,19,free
36,26,13,21,free
38,25,12,19,free
37,26,14,18,free
38,26,15,20,free
38,25,14,17,free
39,28,16,26,free
39,26,14,25,free
39,25,14,19,free
38,25,12,17,free
37,25,14,18,free
37,26,14,23,free
39,29,16,20,free
42,31,18,22,free
39,29,16,29,free
37,30,16,29,free
36,26,14,20,free
41,32,21,25,free
40,33,20,27,free
41,35,22,32,free
138,123,96,123,free
154,141,122,141,free
38,25,13,25,free
37,26,13,25,free
37,25,14,24,free
37,25,14,25,free
64,54,37,50,free
52,43,29,40,free
53,44,30,44,free
55,43,31,43,free
38,26,15,24,free
38,25,14,23,free
37,23,14,22,free
37,24,14,22,free
38,24,14,24,free
42,30,19,30,free
46,32,20,29,free
39,28,17,24,free
39,26,16,24,free
40,27,16,25,free
40,29,17,26,free
40,28,17,28,free
42,28,15,28,free
43,32,15,29,free
43,35,19,30,free
46,37,23,32,free
50,39,25,36,free
103,88,63,86,free
109,96,73,90,free
111,95,74,92,free
136,121,93,108,free
237,222,197,192,free
237,223,198,196,free
231,218,196,197,free
230,216,194,197,free
228,217,195,200,free
243,227,204,205,free
239,226,202,203,free
232,218,199,198,free
207,194,176,182,free
199,188,165,174,free
196,183,161,171,free
196,181,160,171,free
192,178,161,171,free
185,173,156,165,free
183,171,152,162,free
192,180,160,165,free
202,185,164,168,free
202,186,163,167,free
195,182,159,164,free
190,176,153,160,free
189,173,152,158,free
190,175,156,160,free
193,176,157,163,free
186,170,149,158,free
172,159,139,150,free
139,126,105,124,free
39,26,14,18,free
38,25,13,23,free
37,25,13,18,free
38,25,13,21,free
35,25,13,22,free
36,25,13,18,free
36,25,13,20,free
37,25,13,18,free
38,25,13,18,free
37,25,13,24,free
38,26,13,19,free
39,26,14,25,free
39,27,15,27,free
37,27,15,23,free
38,27,14,26,free
37,26,14,18,free
37,26,14,25,free
38,26,14,25,free
39,29,16,29,free
38,27,16,23,free
41,31,18,23,free
40,32,21,24,free
41,32,21,27,free
42,34,22,26,free
158,145,120,140,free
151,139,115,137,free
38,26,14,26,free
38,25,14,25,free
37,25,14,24,free
36,24,14,24,free
36,25,14,24,free
36,25,14,25,free
37,25,13,25,free
47,36,20,34,free
49,38,21,35,free
53,40,25,37,free
54,41,27,40,free
46,34,22,33,free
40,26,14,26,free
37,24,14,24,free
38,25,13,22,free
37,24,13,21,free
37,24,14,22,free
37,24,13,23,free
38,27,14,26,free
46,33,22,32,free
42,28,18,26,free
39,25,14,24,free
39,25,15,23,free
40,27,15,23,free
39,27,16,24,free
39,27,17,26,free
41,27,17,27,free
40,27,16,26,free
39,27,15,25,free
37,25,15,25,free
130,115,93,108,free
149,131,110,123,free
231,211,188,184,free
243,225,199,193,free
248,225,203,198,free
241,224,200,198,free
237,222,201,200,free
254,229,206,204,free
237,223,202,202,free
232,217,195,197,free
206,191,170,180,free
189,176,154,169,free
189,176,158,169,free
192,178,160,170,free
195,184,165,170,free
195,182,161,166,free
191,175,156,165,free
200,185,164,169,free
209,191,170,172,free
203,188,167,169,free
192,178,161,163,free
190,173,155,162,free
191,177,156,163,free
194,179,158,164,free
187,171,150,158,free
171,158,138,150,free
142,129,102,123,free
124,116,90,115,free
38,25,13,25,free
38,25,14,19,free
37,26,14,21,free
38,26,14,21,free
38,26,13,25,free
38,25,13,20,free
37,25,14,17,free
38,25,13,18,free
38,27,15,22,free
37,24,13,16,free
37,26,13,19,free
37,25,13,18,free
36,26,14,22,free
39,30,17,29,free
37,27,15,19,free
36,25,14,19,free
41,32,19,25,free
40,33,19,25,free
40,33,19,23,free
41,33,20,22,free
41,33,20,22,free
42,34,20,31,free
144,131,108,130,free
167,152,130,152,free
176,161,140,160,free
182,168,146,165,free
37,25,13,25,free
37,25,13,23,free
37,25,14,24,free
36,25,14,24,free
39,27,15,27,free
39,27,16,26,free
51,39,24,38,free
50,36,22,35,free
42,30,18,29,free
37,25,14,23,free
37,24,13,22,free
37,23,14,22,free
36,24,14,22,free
38,24,14,24,free
42,29,17,25,free
39,26,15,22,free
37,25,14,23,free
39,25,15,23,free
38,26,15,22,free
37,25,15,23,free
38,25,15,24,free
38,26,16,26,free
37,26,14,25,free
38,25,14,24,free
39,25,14,25,free
138,124,100,116,free
255,230,205,199,free
254,229,206,203,free
251,228,205,203,free
231,221,196,196,free
225,212,189,192,free
207,193,175,183,free
185,174,158,171,free
191,179,159,168,free
193,182,162,168,free
201,186,165,169,free
204,186,166,169,free
206,189,169,171,free
208,194,172,172,free
204,189,168,170,free
196,180,159,167,free
193,180,159,166,free
193,180,160,165,free
185,168,148,155,free
40,27,15,25,free
39,26,14,21,free
38,27,14,25,free
37,26,14,19,free
37,26,12,18,free
38,24,13,16,free
37,25,13,21,free
37,25,13,22,free
36,25,13,17,free
38,25,12,17,free
37,25,13,24,free
37,26,15,25,free
38,26,14,21,free
37,27,14,18,free
38,27,15,26,free
39,30,16,25,free
36,25,14,19,free
37,26,14,21,free
40,29,18,24,free
40,28,15,27,free
41,34,22,27,free
39,27,15,25,free
38,27,16,20,free
37,26,14,21,free
169,153,132,153,free
174,160,138,159,free
176,161,139,160,free
184,170,150,166,free
188,175,156,170,free
189,175,155,173,free
189,176,154,173,free
182,170,150,170,free
36,25,13,25,free
36,25,14,25,free
37,25,13,25,free
37,25,14,25,free
39,25,15,25,free
43,31,19,31,free
45,33,21,32,free
43,30,18,29,free
38,26,15,26,free
39,25,13,25,free
37,24,15,24,free
37,23,13,23,free
37,23,13,22,free
37,24,14,23,free
38,24,13,24,free
38,25,13,23,free
38,25,14,21,free
38,24,15,22,free
38,25,15,22,free
37,25,15,22,free
37,24,14,23,free
38,25,14,24,free
38,26,14,25,free
38,26,14,25,free
38,25,14,24,free
117,104,80,103,free
130,116,90,109,free
137,123,100,113,free
138,124,103,113,free
146,132,110,121,free
255,230,205,200,free
247,227,202,200,free
224,212,190,190,free
212,200,180,184,free
209,196,176,181,free
199,185,166,175,free
193,180,160,169,free
197,183,161,167,free
222,205,184,181,free
212,195,174,176,free
210,194,172,173,free
215,197,176,175,free
207,190,169,172,free
198,184,163,169,free
196,181,161,166,free
179,164,146,157,free
163,149,130,148,free
39,27,15,21,free
40,27,15,22,free
38,25,13,22,free
37,25,14,17,free
38,25,14,17,free
38,25,15,19,free
38,27,14,25,free
37,27,14,26,free
37,25,13,25,free
38,25,14,19,free
37,26,14,18,free
39,26,14,24,free
39,28,15,26,free
38,28,15,20,free
37,26,13,24,free
38,26,15,20,free
41,32,20,26,free
37,25,13,22,free
37,25,13,21,free
43,37,25,33,free
169,157,135,156,free
178,166,143,160,free
181,167,147,163,free
187,173,153,168,free
190,178,155,169,free
192,179,154,171,free
187,175,152,169,free
181,171,150,168,free
37,25,13,25,free
37,26,15,26,free
37,25,14,25,free
38,25,14,25,free
38,26,14,26,free
42,31,19,31,free
38,25,14,25,free
38,25,13,25,free
39,25,14,25,free
37,24,14,24,free
36,24,14,23,free
36,25,14,22,free
37,24,14,22,free
38,24,14,23,free
37,25,13,23,free
38,24,14,22,free
38,23,14,21,free
37,24,14,22,free
37,24,14,22,free
38,24,14,22,free
38,26,15,25,free
37,26,15,26,free
38,26,15,25,free
37,25,15,25,free
37,25,14,24,free
114,101,83,101,free
120,104,86,104,free
125,108,81,105,free
137,123,93,113,free
148,135,107,120,free
238,222,199,192,free
214,200,180,182,free
200,185,162,172,free
200,187,163,171,free
200,187,164,170,free
198,184,163,168,free
198,183,161,165,free
212,194,173,172,free
219,200,179,176,free
229,212,189,184,free
219,204,182,181,free
212,198,177,176,free
203,189,171,172,free
196,181,163,169,free
182,168,151,164,free
39,28,15,26,free
39,27,15,19,free
38,26,13,19,free
37,25,13,20,free
39,27,15,27,free
38,28,14,26,free
37,25,14,19,free
38,25,13,19,free
38,27,13,23,free
39,26,14,22,free
38,27,16,23,free
38,25,13,20,free
38,26,14,24,free
39,28,15,26,free
37,25,13,20,free
37,25,13,20,free
36,25,14,24,free
37,26,13,20,free
37,26,14,21,free
43,38,25,26,free
42,36,22,35,free
42,35,23,31,free
43,35,21,35,free
170,158,136,158,free
179,166,143,162,free
185,172,149,164,free
187,174,149,164,free
189,176,150,164,free
184,173,150,164,free
175,161,139,160,free
38,25,14,25,free
38,25,14,23,free
40,27,16,27,free
37,25,14,25,free
38,25,14,25,free
37,24,13,24,free
36,24,14,22,free
37,25,14,23,free
37,25,15,23,free
37,24,14,22,free
37,25,14,22,free
37,24,14,22,free
37,23,14,21,free
36,24,13,22,free
38,25,14,21,free
38,25,14,22,free
38,26,14,25,free
38,25,14,25,free
38,26,14,25,free
39,25,13,25,free
122,110,91,107,free
140,126,107,120,free
221,205,181,180,free
200,188,162,168,free
181,169,147,159,free
223,206,183,181,free
219,201,179,179,free
220,205,183,180,free
213,199,178,178,free
200,186,166,173,free
190,174,156,166,free
176,165,146,161,free
163,155,139,154,free
38,27,15,20,free
39,26,15,18,free
39,27,15,27,free
39,26,13,24,free
38,25,14,19,free
38,26,14,21,free
37,24,13,21,free
37,24,13,22,free
38,25,13,17,free
37,25,13,22,free
37,27,15,27,free
38,26,14,19,free
39,27,15,22,free
39,27,15,21,free
37,26,14,20,free
38,28,15,21,free
39,29,17,29,free
37,25,13,19,free
35,26,13,22,free
36,24,13,18,free
36,25,13,22,free
38,26,15,20,free
40,27,16,18,free
37,25,14,19,free
43,35,25,24,free
37,26,14,20,free
43,38,24,34,free
42,36,22,29,free
42,36,23,33,free
181,166,145,164,free
181,167,145,164,free
179,167,146,165,free
181,170,150,166,free
178,167,149,166,free
171,158,134,156,free
184,169,147,164,free
188,173,150,165,free
184,169,144,162,free
183,167,144,160,free
177,162,139,159,free
37,25,14,25,free
38,25,14,23,free
39,26,15,26,free
42,30,18,30,free
39,27,14,26,free
38,28,16,25,free
38,25,15,23,free
38,24,15,24,free
38,25,14,24,free
37,25,14,23,free
39,26,14,22,free
38,25,14,22,free
38,24,14,21,free
37,24,14,20,free
38,24,14,20,free
38,25,14,21,free
38,25,14,25,free
42,29,17,28,free
40,27,16,27,free
39,26,14,26,free
40,25,15,25,free
39,25,14,24,free
38,26,14,24,free
38,25,14,25,free
113,102,80,102,free
133,118,96,113,free
217,200,177,176,free
200,185,161,169,free
187,174,150,162,free
173,162,143,153,free
222,206,183,181,free
205,190,167,172,free
185,174,156,165,free
177,166,149,163,free
174,161,143,159,free
166,154,135,154,free
39,27,15,22,free
38,26,14,19,free
38,26,14,19,free
39,26,14,18,free
38,26,14,19,free
38,25,15,20,free
39,28,15,22,free
39,26,14,18,free
39,26,15,24,free
38,24,14,18,free
36,24,14,16,free
37,25,12,17,free
37,25,13,18,free
37,25,14,18,free
38,25,14,20,free
37,25,13,20,free
37,25,13,17,free
37,24,13,17,free
37,25,13,20,free
37,24,13,23,free
37,26,15,19,free
37,25,13,18,free
37,25,14,18,free
37,25,13,17,free
39,28,15,19,free
38,27,14,19,free
39,28,16,22,free
42,34,26,30,free
39,27,15,24,free
38,27,15,19,free
38,28,16,25,free
38,28,18,25,free
38,27,15,18,free
37,25,13,22,free
39,27,14,25,free
36,26,14,20,free
